timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,smooth_accel_z,1.460851607,0.000000001,smooth_mag_x,smooth_mag_y,alpha,standard deviation,smooth_gyro_z
4.71965E+12,-0.52030945,1.4135895,13.132538,0.2858734,-0.26670837,0.12632751,4.5898438,17.10205,-54.06952,10.38009652,10.5504258,4719.646295,4.81778564,17.28195003,BLANK,0.520931008,0.098219148
4.71965E+12,-0.08972168,1.7640076,12.873627,0.3184662,-0.2509613,0.15278625,4.5898438,17.10205,-54.06952,10.50477304,10.5504258,4719.65133,4.806388548,17.27295503,BLANK,0.520931008,0.100947503
4.71966E+12,0.143219,1.9793091,12.551147,0.3419342,-0.22886658,0.17625427,4.736328,14.689636,-52.964783,10.60709174,10.5504258,4719.656366,4.80288552,17.14378908,BLANK,0.520931008,0.104712841
4.71966E+12,0.6096802,2.2969055,12.129379,0.34770203,-0.20126343,0.18395996,4.736328,14.689636,-52.964783,10.6832061,10.5504258,4719.661401,4.799557644,17.02108142,BLANK,0.520931008,0.108675197
4.71967E+12,1.2586975,2.6792755,11.671341,0.32582092,-0.1492157,0.17591858,4.736328,14.689636,-52.964783,10.73261285,10.5504258,4719.666437,4.796396162,16.90450915,BLANK,0.520931008,0.112037366
4.71967E+12,1.4888153,3.0032043,11.32515,0.28511047,-0.09190369,0.14994812,4.736328,14.689636,-52.964783,10.7622397,10.5504258,4719.671472,4.793392754,16.7937655,BLANK,0.520931008,0.113932904
4.71968E+12,1.5926208,2.9933777,10.984436,0.23374939,-0.04788208,0.094818115,4.243469,17.494202,-54.092407,10.77334952,10.5504258,4719.676507,4.765896566,16.82878732,BLANK,0.520931008,0.112977165
4.71968E+12,1.5524902,2.7897034,10.8628235,0.18022156,-0.0335083,0.020248413,4.243469,17.494202,-54.092407,10.77782322,10.5504258,4719.681543,4.739775188,16.86205805,BLANK,0.520931008,0.108340727
4.71969E+12,1.3759918,2.6182098,10.977325,0.1295929,-0.041915894,-0.061157227,4.243469,17.494202,-54.092407,10.78779831,10.5504258,4719.686578,4.714959878,16.89366525,BLANK,0.520931008,0.099865829
4.71969E+12,1.1021271,2.42305,11.197815,0.0821228,-0.06941223,-0.14407349,4.243469,17.494202,-54.092407,10.80829914,10.5504258,4719.691614,4.691385335,16.92369209,BLANK,0.520931008,0.087668863
4.7197E+12,0.6363678,2.1510925,11.308273,0.036346436,-0.10585022,-0.2250824,4.2144775,17.263794,-54.063416,10.83329783,10.5504258,4719.696649,4.667539943,16.94069718,BLANK,0.520931008,0.0720313
4.7197E+12,0.16122437,1.8549652,11.515457,0.004806519,-0.13415527,-0.28707886,4.2144775,17.263794,-54.063416,10.86740579,10.5504258,4719.701684,4.644886821,16.95685203,BLANK,0.520931008,0.054075792
4.71971E+12,-0.2590027,1.6009827,11.805923,-0.017501831,-0.15879822,-0.3277893,4.2144775,17.263794,-54.063416,10.91433165,10.5504258,4719.70672,4.623366355,16.97219912,BLANK,0.520931008,0.034982538
4.71971E+12,-0.5389862,1.3605194,11.945908,-0.033493042,-0.17826843,-0.34783936,4.2144775,17.263794,-54.063416,10.96591047,10.5504258,4719.711755,4.602921912,16.98677887,BLANK,0.520931008,0.015841443
4.71972E+12,-0.758728,1.1607819,11.889343,-0.045181274,-0.184021,-0.3474121,3.9169312,14.7994995,-53.63617,11.0120821,10.5504258,4719.716791,4.568622376,16.8774149,BLANK,0.520931008,-0.002321234
4.71972E+12,-0.86805725,1.0767212,11.868683,-0.05656433,-0.17478943,-0.32957458,3.9169312,14.7994995,-53.63617,11.05491214,10.5504258,4719.721826,4.536037817,16.77351913,BLANK,0.520931008,-0.018683902
4.71973E+12,-0.8052521,1.1647949,11.769272,-0.07130432,-0.14772034,-0.3006134,3.9169312,14.7994995,-53.63617,11.09063013,10.5504258,4719.726861,4.505082487,16.67481815,BLANK,0.520931008,-0.032780377
4.71973E+12,-0.80430603,1.2653961,11.644928,-0.09289551,-0.10656738,-0.26716614,3.9169312,14.7994995,-53.63617,11.11834503,10.5504258,4719.731897,4.475674922,16.58105222,BLANK,0.520931008,-0.044499665
4.71974E+12,-0.68460083,1.2864532,11.617035,-0.12332153,-0.058792114,-0.23475647,4.071045,15.261841,-52.583313,11.14327953,10.5504258,4719.736932,4.455443426,16.51509165,BLANK,0.520931008,-0.054012505
4.71974E+12,-0.42945862,1.3692169,11.660202,-0.15963745,-0.007354736,-0.20593262,4.071045,15.261841,-52.583313,11.16912565,10.5504258,4719.741968,4.436223505,16.45242912,BLANK,0.520931008,-0.061608511
4.71975E+12,-0.29414368,1.4582367,11.711304,-0.1937561,0.03730774,-0.18241882,4.071045,15.261841,-52.583313,11.19623457,10.5504258,4719.747003,4.41796458,16.39289972,BLANK,0.520931008,-0.067649026
4.71975E+12,-0.27301025,1.4646912,11.686157,-0.22161865,0.075912476,-0.16798401,4.071045,15.261841,-52.583313,11.22073069,10.5504258,4719.752039,4.400618601,16.33634678,BLANK,0.520931008,-0.072665775
4.71976E+12,-0.26083374,1.4716034,11.607727,-0.23687744,0.107681274,-0.16246033,4.095459,14.984131,-52.95105,11.2400805,10.5504258,4719.757074,4.385360621,16.26873599,BLANK,0.520931008,-0.077155503
4.71976E+12,-0.27008057,1.5206604,11.487366,-0.2409668,0.13035583,-0.15991211,4.095459,14.984131,-52.95105,11.25244478,10.5504258,4719.762109,4.37086554,16.20450574,BLANK,0.520931008,-0.081293334
4.71977E+12,-0.25737,1.5904541,11.373566,-0.23320007,0.13742065,-0.15403748,4.095459,14.984131,-52.95105,11.25850084,10.5504258,4719.767145,4.357095213,16.143487,BLANK,0.520931008,-0.084930541
4.71977E+12,-0.11340332,1.6712341,11.165268,-0.21516418,0.12864685,-0.14717102,4.095459,14.984131,-52.95105,11.2538392,10.5504258,4719.77218,4.344013402,16.0855192,BLANK,0.520931008,-0.088042565
4.71978E+12,0.022216797,1.7783203,11.104874,-0.19398499,0.111816406,-0.14094543,4.243469,13.768005,-55.041504,11.24639094,10.5504258,4719.777216,4.338986182,15.96964349,BLANK,0.520931008,-0.090687708
4.71978E+12,0.1477356,1.8952179,11.0000305,-0.16792297,0.08047485,-0.13496399,4.243469,13.768005,-55.041504,11.23407292,10.5504258,4719.782251,4.334210323,15.85956157,BLANK,0.520931008,-0.092901522
4.71979E+12,0.3734436,1.9831696,10.804749,-0.13713074,0.03996277,-0.13522339,4.243469,13.768005,-55.041504,11.21260672,10.5504258,4719.787286,4.329673257,15.75498374,BLANK,0.520931008,-0.095017616
4.71979E+12,0.5897522,2.083084,10.644012,-0.10217285,-0.006484985,-0.13825989,4.243469,13.768005,-55.041504,11.18417698,10.5504258,4719.792322,4.325363044,15.6556348,BLANK,0.520931008,-0.097179729
4.7198E+12,0.72612,2.1514893,10.577881,-0.0713501,-0.051086426,-0.1459198,4.243469,15.777588,-54.762268,11.15386219,10.5504258,4719.797357,4.321268342,15.66173246,BLANK,0.520931008,-0.099616733
4.7198E+12,0.83128357,2.2356262,10.45932,-0.04373169,-0.0856781,-0.15821838,4.243469,15.777588,-54.762268,11.11913508,10.5504258,4719.802393,4.317378375,15.66752524,BLANK,0.520931008,-0.102546815
4.71981E+12,0.95487976,2.289444,10.235458,-0.018859863,-0.10798645,-0.17486572,4.243469,15.777588,-54.762268,11.07495122,10.5504258,4719.807428,4.313682906,15.67302838,BLANK,0.520931008,-0.10616276
4.71981E+12,1.0726471,2.3181,10.01619,0.010604858,-0.12440491,-0.1962738,4.243469,15.777588,-54.762268,11.02201316,10.5504258,4719.812463,4.310172211,15.67825636,BLANK,0.520931008,-0.110668312
4.71982E+12,1.1228943,2.33815,9.729889,0.033340454,-0.12898254,-0.2210083,4.243469,15.704346,-54.55017,10.95740695,10.5504258,4719.817499,4.30683705,15.67956084,BLANK,0.520931008,-0.116185312
4.71982E+12,1.1215515,2.402893,9.554733,0.046188354,-0.119384766,-0.24900818,4.243469,15.704346,-54.55017,10.88727326,10.5504258,4719.822534,4.303668647,15.6808001,BLANK,0.520931008,-0.122826455
4.71983E+12,1.1605377,2.3393097,9.371353,0.044021606,-0.089157104,-0.27947998,4.243469,15.704346,-54.55017,10.81147724,10.5504258,4719.82757,4.300658665,15.68197739,BLANK,0.520931008,-0.130659131
4.71983E+12,1.1485748,2.2909546,9.251297,0.020050049,-0.040008545,-0.30891418,4.243469,15.704346,-54.55017,10.73346823,10.5504258,4719.832605,4.297799182,15.68309582,BLANK,0.520931008,-0.139571884
4.71984E+12,1.0376129,2.2242737,9.246704,-0.01725769,0.024734497,-0.33746338,4.281616,15.550232,-53.411865,10.65913002,10.5504258,4719.83764,4.296990023,15.67645263,BLANK,0.520931008,-0.149466459
4.71984E+12,1.0000916,2.1394348,9.245529,-0.06666565,0.107666016,-0.3710327,4.281616,15.550232,-53.411865,10.58844997,10.5504258,4719.842676,4.296221322,15.6701416,BLANK,0.520931008,-0.160544771
4.71985E+12,0.80862427,2.064972,9.332947,-0.10891724,0.18063354,-0.39944458,4.281616,15.550232,-53.411865,10.52567482,10.5504258,4719.847711,4.295491056,15.66414612,BLANK,0.520931008,-0.172489761
4.71985E+12,0.6260834,1.9144745,9.253784,-0.13832092,0.24279785,-0.42642212,4.4143677,15.948486,-52.249146,10.46208028,10.5504258,4719.852747,4.301434888,15.67836312,BLANK,0.520931008,-0.185186379
4.71986E+12,0.5032654,1.7242279,9.159866,-0.14814758,0.28720093,-0.4487152,4.4143677,15.948486,-52.249146,10.39696956,10.5504258,4719.857782,4.307081528,15.69186926,BLANK,0.520931008,-0.19836282
4.71986E+12,0.105773926,1.614502,9.036285,-0.14352417,0.31108093,-0.4619751,4.4143677,15.948486,-52.249146,10.32893534,10.5504258,4719.862817,4.312445837,15.7047001,BLANK,0.520931008,-0.211543434
4.71987E+12,-0.04019165,1.5157471,8.617691,-0.12583923,0.3136902,-0.46646118,4.4143677,15.948486,-52.249146,10.24337312,10.5504258,4719.867853,4.31754193,15.71688939,BLANK,0.520931008,-0.224289321
4.71987E+12,-0.16455078,1.3961792,8.221848,-0.098526,0.30529785,-0.45721436,4.272461,15.522766,-52.84729,10.14229686,10.5504258,4719.872888,4.315287884,15.70718322,BLANK,0.520931008,-0.235935573
4.71988E+12,-0.18911743,1.454071,8.019806,-0.07937622,0.28845215,-0.44093323,4.272461,15.522766,-52.84729,10.03617232,10.5504258,4719.877924,4.313146539,15.69796236,BLANK,0.520931008,-0.246185456
4.71988E+12,-0.033737183,1.4564972,7.870468,-0.07081604,0.26837158,-0.41867065,4.272461,15.522766,-52.84729,9.927887105,10.5504258,4719.882959,4.311112262,15.68920254,BLANK,0.520931008,-0.254809716
4.71989E+12,0.12174988,1.4882355,7.8744965,-0.07519531,0.24659729,-0.39427185,4.272461,15.522766,-52.84729,9.825217574,10.5504258,4719.887994,4.309179699,15.68088072,BLANK,0.520931008,-0.261782823
4.71989E+12,0.20370483,1.5818787,7.8564606,-0.089019775,0.22529602,-0.37071228,3.9489746,14.552307,-53.89099,9.726779726,10.5504258,4719.89303,4.291169444,15.62445203,BLANK,0.520931008,-0.267229295
4.7199E+12,0.2843628,1.6476593,7.817749,-0.10548401,0.20671082,-0.3575287,3.9489746,14.552307,-53.89099,9.631328189,10.5504258,4719.898065,4.274059702,15.57084478,BLANK,0.520931008,-0.271744266
4.7199E+12,0.396286,1.7013855,7.7695465,-0.123428345,0.19194031,-0.35058594,3.9489746,14.552307,-53.89099,9.538239105,10.5504258,4719.903101,4.257805447,15.51991789,BLANK,0.520931008,-0.275686349
4.71991E+12,0.4482422,1.7182922,7.750641,-0.14129639,0.17703247,-0.34887695,3.9489746,14.552307,-53.89099,9.4488592,10.5504258,4719.908136,4.242363905,15.47153735,BLANK,0.520931008,-0.279345879
4.71991E+12,0.46432495,1.735733,7.7288666,-0.15698242,0.15675354,-0.3530426,4.071045,14.918518,-52.583313,9.36285957,10.5504258,4719.913171,4.233797959,15.44388638,BLANK,0.520931008,-0.283030715
4.71992E+12,0.57670593,1.7737885,7.8091583,-0.17189026,0.13383484,-0.36143494,4.071045,14.918518,-52.583313,9.285174506,10.5504258,4719.918207,4.225660311,15.41761796,BLANK,0.520931008,-0.286950927
4.71992E+12,0.81282043,1.8224487,8.021866,-0.18714905,0.10618591,-0.37028503,4.071045,14.918518,-52.583313,9.222009081,10.5504258,4719.923242,4.217929546,15.39266296,BLANK,0.520931008,-0.291117632
4.71993E+12,0.9032593,1.91922,8.284302,-0.19787598,0.07168579,-0.38449097,4.071045,14.918518,-52.583313,9.175123727,10.5504258,4719.928278,4.210585319,15.36895571,BLANK,0.520931008,-0.295786299
4.71993E+12,0.81411743,1.8866425,8.3563385,-0.19645691,0.03388977,-0.4093933,4.1870117,15.615845,-52.81067,9.134184466,10.5504258,4719.933313,4.209406638,15.38130018,BLANK,0.520931008,-0.301466649
4.71994E+12,0.60795593,1.7550507,8.302811,-0.18193054,-7.48E-04,-0.43902588,4.1870117,15.615845,-52.81067,9.092615792,10.5504258,4719.938348,4.208286891,15.39302742,BLANK,0.520931008,-0.30834461
4.71994E+12,0.35404968,1.5981293,8.25322,-0.16229248,-0.028289795,-0.46646118,4.1870117,15.615845,-52.81067,9.050646003,10.5504258,4719.943384,4.207223131,15.4041683,BLANK,0.520931008,-0.316250439
4.71995E+12,0.05958557,1.4098206,8.251511,-0.1427002,-0.047470093,-0.48861694,4.1870117,15.615845,-52.81067,9.010689252,10.5504258,4719.948419,4.20621256,15.41475213,BLANK,0.520931008,-0.324868764
4.71995E+12,-0.34266663,1.1671143,8.2387085,-0.12567139,-0.060958862,-0.49874878,4.110718,17.160034,-52.83966,8.972090215,10.5504258,4719.953455,4.201437832,15.50201623,BLANK,0.520931008,-0.333562765
4.71996E+12,-0.7783356,0.9562073,8.247208,-0.112976074,-0.06378174,-0.4940033,4.110718,17.160034,-52.83966,8.935846104,10.5504258,4719.95849,4.19690184,15.58491711,BLANK,0.520931008,-0.341584791
4.71996E+12,-1.030899,0.87945557,8.341415,-0.10386658,-0.05076599,-0.47019958,4.110718,17.160034,-52.83966,8.906124549,10.5504258,4719.963525,4.192592648,15.66367296,BLANK,0.520931008,-0.348015531
4.71997E+12,-1.1536407,0.8667908,8.495926,-0.09446716,-0.029373169,-0.4269104,4.110718,17.160034,-52.83966,8.885614621,10.5504258,4719.968561,4.188498916,15.73849101,BLANK,0.520931008,-0.351960274
4.71997E+12,-1.1273499,0.86654663,8.496414,-0.07684326,-0.007675171,-0.3708496,3.5568237,17.494202,-52.0813,8.86615459,10.5504258,4719.973596,4.156915155,15.82627656,BLANK,0.520931008,-0.352904741
4.71998E+12,-1.0202332,0.93388367,8.359772,-0.046340942,0.013061523,-0.30941772,3.5568237,17.494202,-52.0813,8.840835461,10.5504258,4719.978632,4.126910582,15.90967283,BLANK,0.520931008,-0.35073039
4.71998E+12,-0.8507385,1.0636139,8.023117,-0.002639771,0.029876709,-0.24932861,3.5568237,17.494202,-52.0813,8.799949538,10.5504258,4719.983667,4.098406238,15.98889929,BLANK,0.520931008,-0.345660301
4.71999E+12,-0.64889526,1.2523956,7.48822,0.052337646,0.04598999,-0.18829346,3.5568237,17.494202,-52.0813,8.734363061,10.5504258,4719.988702,4.071327111,16.06416443,BLANK,0.520931008,-0.337791959
4.71999E+12,-0.36645508,1.478302,6.952881,0.10682678,0.05722046,-0.13467407,3.4179688,17.216492,-52.62146,8.645288958,10.5504258,4719.993738,4.038659196,16.12178081,BLANK,0.520931008,-0.327636064
4.72E+12,-0.0602417,1.8573914,6.5472565,0.14863586,0.05831909,-0.0932312,3.4179688,17.216492,-52.62146,8.540387335,10.5504258,4719.998773,4.007624676,16.17651636,BLANK,0.520931008,-0.315915821
4.72E+12,0.09510803,1.9270935,6.1614075,0.17677307,0.046401978,-0.0662384,3.4179688,17.216492,-52.62146,8.421438343,10.5504258,4720.003809,3.978141882,16.22851515,BLANK,0.520931008,-0.30343195
4.72001E+12,0.19459534,1.975357,5.7698975,0.19381714,0.021560669,-0.05987549,3.4179688,17.216492,-52.62146,8.288861301,10.5504258,4720.008844,3.950133228,16.27791399,BLANK,0.520931008,-0.291254127
4.72001E+12,0.37693787,2.3016815,5.56752,0.19694519,0.002197266,-0.06350708,3.7124634,17.02118,-53.489685,8.152794236,10.5504258,4720.013879,3.938249737,16.31507729,BLANK,0.520931008,-0.279866775
4.72002E+12,0.40437317,2.5717773,5.662323,0.18551636,-0.018295288,-0.07154846,3.7124634,17.02118,-53.489685,8.028270674,10.5504258,4720.018915,3.92696042,16.35038243,BLANK,0.520931008,-0.269450859
4.72002E+12,0.48554993,2.6295319,5.8365936,0.16322327,-0.04196167,-0.092178345,3.7124634,17.02118,-53.489685,7.918686821,10.5504258,4720.02395,3.916235569,16.3839223,BLANK,0.520931008,-0.260587233
4.72003E+12,0.47572327,2.5890808,5.7534027,0.14015198,-0.06417847,-0.124679565,3.7124634,17.02118,-53.489685,7.810422614,10.5504258,4720.028986,3.90604696,16.41578519,BLANK,0.520931008,-0.25379185
4.72003E+12,0.24967957,2.5195923,5.678238,0.12336731,-0.07810974,-0.15789795,4.4143677,17.321777,-53.588867,7.703813384,10.5504258,4720.034021,3.931462997,16.46108478,BLANK,0.520931008,-0.248997155
4.72004E+12,-0.17947388,2.369873,5.746109,0.10722351,-0.081954956,-0.19328308,4.4143677,17.321777,-53.588867,7.605928165,10.5504258,4720.039056,3.955608232,16.50411939,BLANK,0.520931008,-0.246211451
4.72004E+12,-0.52885437,2.1088562,6.1245575,0.08918762,-0.084869385,-0.22206116,4.4143677,17.321777,-53.588867,7.531859631,10.5504258,4720.044092,3.978546206,16.54500227,BLANK,0.520931008,-0.245003936
4.72005E+12,-0.72698975,2.016861,6.732254,0.060134888,-0.07984924,-0.24072266,4.4143677,17.321777,-53.588867,7.49187935,10.5504258,4720.049127,4.000337281,16.58384101,BLANK,0.520931008,-0.244789873
4.72005E+12,-0.9710388,1.9955444,7.1382294,0.039123535,-0.07420349,-0.23568726,4.2526245,17.160034,-53.4317,7.474196852,10.5504258,4720.054163,4.012951641,16.61265066,BLANK,0.520931008,-0.244334742
4.72006E+12,-1.0901489,1.9261017,7.284607,0.041427612,-0.06776428,-0.22109985,4.2526245,17.160034,-53.4317,7.46471736,10.5504258,4720.059198,4.024935284,16.64001982,BLANK,0.520931008,-0.243172997
4.72006E+12,-1.2209473,1.8342285,7.357834,0.06726074,-0.057113647,-0.19760132,4.2526245,17.160034,-53.4317,7.459373192,10.5504258,4720.064233,4.036319745,16.66602053,BLANK,0.520931008,-0.240894414
4.72007E+12,-1.1014557,1.8923798,7.27269,0.10406494,-0.043014526,-0.16409302,4.2526245,17.160034,-53.4317,7.450039032,10.5504258,4720.069269,4.047134983,16.69072121,BLANK,0.520931008,-0.237054344
4.72007E+12,-0.7878876,2.1312256,7.2310944,0.13656616,-0.030822754,-0.12866211,3.9047241,16.978455,-53.2547,7.439091801,10.5504258,4720.074304,4.040014439,16.7051079,BLANK,0.520931008,-0.231634732
4.72008E+12,-0.533432,2.4385223,7.111908,0.17814636,-0.026992798,-0.089279175,3.9047241,16.978455,-53.2547,7.42273261,10.5504258,4720.07934,4.033249922,16.71877525,BLANK,0.520931008,-0.224516954
4.72008E+12,-0.27775574,2.3731232,6.6660004,0.22064209,-0.04159546,-0.06251526,3.9047241,16.978455,-53.2547,7.384896,10.5504258,4720.084375,4.026823631,16.73175924,BLANK,0.520931008,-0.21641687
4.72009E+12,-0.25195313,2.5235596,7.0087433,0.2577362,-0.06465149,-0.049926758,3.7277222,16.978455,-53.2547,7.366088365,10.5504258,4720.08941,4.011868559,16.74409403,BLANK,0.520931008,-0.208092364
4.72009E+12,-0.037826538,2.5815277,7.2840576,0.27870178,-0.089523315,-0.044815063,3.7277222,16.978455,-53.2547,7.361986827,10.5504258,4720.094446,3.997661241,16.75581208,BLANK,0.520931008,-0.199928499
4.7201E+12,0.30213928,2.834671,7.3059235,0.28918457,-0.09663391,-0.043945313,3.7277222,16.978455,-53.2547,7.35918366,10.5504258,4720.099481,3.984164289,16.76694422,BLANK,0.520931008,-0.19212934
4.7201E+12,0.45552063,3.175949,7.0970154,0.29599,-0.07989502,-0.045547485,3.7277222,16.978455,-53.2547,7.346075247,10.5504258,4720.104517,3.971342185,16.77751976,BLANK,0.520931008,-0.184800247
4.72011E+12,0.38806152,3.2131805,6.964493,0.29510498,-0.0526886,-0.0617218,3.5446167,16.79535,-53.07617,7.326996135,10.5504258,4720.109552,3.95000591,16.77841127,BLANK,0.520931008,-0.178646325
4.72011E+12,0.276886,3.2273407,7.1399536,0.27864075,-0.02368164,-0.09675598,3.5446167,16.79535,-53.07617,7.317644008,10.5504258,4720.114587,3.92973645,16.77925821,BLANK,0.520931008,-0.174551807
4.72012E+12,0.11593628,3.200348,7.5395966,0.24284363,0.01361084,-0.13163757,3.5446167,16.79535,-53.07617,7.328741638,10.5504258,4720.119623,3.910480462,16.7800628,BLANK,0.520931008,-0.172406095
4.72012E+12,-0.11909485,3.2447052,7.8745728,0.20143127,0.044326782,-0.15977478,3.5446167,16.79535,-53.07617,7.356033196,10.5504258,4720.124658,3.892187274,16.78082716,BLANK,0.520931008,-0.17177453
4.72013E+12,-0.41159058,3.1881256,8.176804,0.17398071,0.06401062,-0.18086243,3.3843994,16.447449,-52.919006,7.397071736,10.5504258,4720.129694,3.866797881,16.76415825,BLANK,0.520931008,-0.172228925
4.72013E+12,-0.5327759,2.9916382,8.414719,0.16416931,0.077560425,-0.19462585,3.3843994,16.447449,-52.919006,7.447954099,10.5504258,4720.134729,3.842677957,16.74832279,BLANK,0.520931008,-0.173348771
4.72014E+12,-0.73612976,2.9263,8.756836,0.1560669,0.11325073,-0.19740295,3.3843994,16.447449,-52.919006,7.513398194,10.5504258,4720.139764,3.819764029,16.7332791,BLANK,0.520931008,-0.17455148
4.72014E+12,-0.9741516,2.917221,8.597885,0.15034485,0.15872192,-0.18478394,3.3843994,16.447449,-52.919006,7.567622535,10.5504258,4720.1448,3.797995797,16.71898759,BLANK,0.520931008,-0.175063103
4.72015E+12,-0.9649048,2.9863586,8.2209015,0.1451416,0.22644043,-0.16027832,3.3843994,16.29181,-52.919006,7.600286483,10.5504258,4720.149835,3.777315977,16.69762871,BLANK,0.520931008,-0.174323864
4.72015E+12,-0.8148041,3.161438,8.085663,0.12586975,0.3092804,-0.1264801,3.3843994,16.29181,-52.919006,7.624555309,10.5504258,4720.154871,3.757670149,16.67733778,BLANK,0.520931008,-0.171931676
4.72016E+12,-0.75616455,3.206604,8.111694,0.09384155,0.37548828,-0.08958435,3.3843994,16.29181,-52.919006,7.648912243,10.5504258,4720.159906,3.739006611,16.65806139,BLANK,0.520931008,-0.167814309
4.72016E+12,-0.78359985,3.0805664,8.225571,0.05659485,0.41157532,-0.060531616,3.3843994,16.29181,-52.919006,7.677745181,10.5504258,4720.164941,3.721276251,16.63974882,BLANK,0.520931008,-0.162450175
4.72017E+12,-0.7496643,2.9958649,8.254135,0.022735596,0.42118835,-0.036209106,3.793335,15.881348,-53.118896,7.706564672,10.5504258,4720.169977,3.724879188,16.60182878,BLANK,0.520931008,-0.156138121
4.72018E+12,-0.6430054,3.019455,8.42067,-6.87E-04,0.40631104,-0.013031006,3.793335,15.881348,-53.118896,7.742269939,10.5504258,4720.175012,3.728301979,16.56580474,BLANK,0.520931008,-0.148982765
4.72018E+12,-0.4025879,3.0898285,8.775742,-0.018951416,0.36561584,0.010223389,3.793335,15.881348,-53.118896,7.793943542,10.5504258,4720.180048,3.73155363,16.5315819,BLANK,0.520931008,-0.141022458
4.72019E+12,-0.1723175,3.1407013,9.164261,-0.029220581,0.29681396,0.027404785,3.793335,15.881348,-53.118896,7.862459414,10.5504258,4720.185083,3.734642698,16.49907021,BLANK,0.520931008,-0.132601096
4.72019E+12,-0.011825562,3.0920715,9.491455,-0.026000977,0.20498657,0.03363037,4.071045,15.605164,-53.050232,7.943909194,10.5504258,4720.190118,3.751462813,16.4543749,BLANK,0.520931008,-0.124289522
4.7202E+12,0.04812622,2.998352,9.9032135,-0.012084961,0.09448242,0.025939941,4.071045,15.605164,-53.050232,8.041874409,10.5504258,4720.195154,3.767441923,16.41191435,BLANK,0.520931008,-0.116778049
4.7202E+12,0.023254395,2.8613892,10.521851,0.004318237,-0.02960205,0.008346558,4.071045,15.605164,-53.050232,8.165873239,10.5504258,4720.200189,3.782622077,16.37157683,BLANK,0.520931008,-0.110521819
4.72021E+12,0.04711914,2.7776337,11.055222,0.016723633,-0.14698792,-0.011398315,4.071045,15.605164,-53.050232,8.310340677,10.5504258,4720.205225,3.797043223,16.33325619,BLANK,0.520931008,-0.105565644
4.72021E+12,0.15710449,2.7656555,11.53273,0.024536133,-0.23950195,-0.030883789,4.071045,15.605164,-52.919006,8.471460143,10.5504258,4720.21026,3.810743312,16.29685158,BLANK,0.520931008,-0.101831551
4.72022E+12,0.2790985,2.720047,12.114838,0.020980835,-0.29837036,-0.050735474,4.071045,15.605164,-52.919006,8.653629036,10.5504258,4720.215295,3.823758396,16.2622672,BLANK,0.520931008,-0.099276747
4.72022E+12,0.43244934,2.609192,12.855316,0.004760742,-0.32859802,-0.074295044,4.071045,15.605164,-52.919006,8.863713384,10.5504258,4720.220331,3.836122726,16.22941204,BLANK,0.520931008,-0.098027662
4.72023E+12,0.4571991,2.478424,13.739304,-0.018051147,-0.33822632,-0.105285645,4.071045,15.605164,-52.919006,9.107492915,10.5504258,4720.225366,3.84786884,16.19819964,BLANK,0.520931008,-0.098390561
4.72023E+12,0.2888031,2.3042297,14.60553,-0.040161133,-0.3236847,-0.13961792,4.638672,15.490723,-53.02887,9.382394769,10.5504258,4720.230402,3.887408998,16.16282581,BLANK,0.520931008,-0.100451929
4.72024E+12,-0.05558777,2.0686188,15.223663,-0.04988098,-0.28012085,-0.17274475,4.638672,15.490723,-53.02887,9.674458181,10.5504258,4720.235437,3.924972148,16.12922067,BLANK,0.520931008,-0.10406657
4.72024E+12,-0.434021,1.8258209,15.463913,-0.04135132,-0.20774841,-0.19862366,4.638672,15.490723,-53.02887,9.963930922,10.5504258,4720.240472,3.960657141,16.09729579,BLANK,0.520931008,-0.108794425
4.72025E+12,-0.73928833,1.6066284,15.420837,-0.016967773,-0.10888672,-0.21139526,4.638672,15.490723,-53.02887,10.23677623,10.5504258,4720.245508,3.994557884,16.06696715,BLANK,0.520931008,-0.113924466
4.72025E+12,-0.9329071,1.4693604,15.243698,0.007675171,0.005661011,-0.20619202,4.2388916,16.123962,-52.186584,10.48712231,10.5504258,4720.250543,4.006774569,16.06981689,BLANK,0.520931008,-0.118537844
4.72026E+12,-1.0196686,1.4545441,14.863922,0.02960205,0.14637756,-0.18112183,4.2388916,16.123962,-52.186584,10.7059623,10.5504258,4720.255579,4.018380421,16.07252414,BLANK,0.520931008,-0.121667043
4.72026E+12,-1.1130524,1.4584045,14.255432,0.047088623,0.2881012,-0.14334106,4.2388916,16.123962,-52.186584,10.88343578,10.5504258,4720.260614,4.02940598,16.07509604,BLANK,0.520931008,-0.122750744
4.72027E+12,-1.0805511,1.5787201,13.573288,0.061676025,0.41326904,-0.09712219,4.2388916,16.123962,-52.186584,11.01792839,10.5504258,4720.265649,4.039880261,16.07753934,BLANK,0.520931008,-0.121469316
4.72027E+12,-1.0278473,1.8153687,13.047592,0.07133484,0.5091095,-0.05015564,3.9001465,16.464233,-51.745605,11.11941157,10.5504258,4720.270685,4.032893573,16.09687402,BLANK,0.520931008,-0.117903633
4.72028E+12,-0.9701538,1.9470215,12.584442,0.077316284,0.5657501,-0.006820679,3.9001465,16.464233,-51.745605,11.1926631,10.5504258,4720.27572,4.026256219,16.11524197,BLANK,0.520931008,-0.112349485
